,Id,ActivityDay,SedentaryActiveDistance,LightActiveDistance,ModeratelyActiveDistance,VeryActiveDistance
62,1644430081,4/12/2016,0.0,5.32999992370605,2.2999999523162797,0.14000000059604598
63,1644430081,4/13/2016,0.0,2.64000010490417,0.8999999761581421,2.27999997138977
64,1644430081,4/14/2016,0.0,5.09999990463257,2.55999994277954,0.36000001430511497
65,1644430081,4/15/2016,0.0,3.45000004768372,0.150000005960464,0.219999998807907
66,1644430081,4/16/2016,0.0,5.09000015258789,1.87999999523163,4.099999904632569
67,1644430081,4/17/2016,0.0,3.54999995231628,0.569999992847443,2.25
68,1644430081,4/18/2016,0.0,2.4500000476837203,1.66999995708466,1.0700000524520898
69,1644430081,4/19/2016,0.0,5.300000190734861,2.52999997138977,0.36000001430511497
70,1644430081,4/20/2016,0.00999999977648258,1.7599999904632602,0.0,0.0
71,1644430081,4/21/2016,0.00999999977648258,0.879999995231628,0.0,0.0
72,1644430081,4/22/2016,0.00999999977648258,2.66000008583069,0.0,0.0
73,1644430081,4/23/2016,0.0,4.25,0.5799999833106989,0.0
74,1644430081,4/24/2016,0.0,2.41000008583069,0.0,0.0
75,1644430081,4/25/2016,0.0,1.95000004768372,0.0599999986588955,0.5899999737739561
76,1644430081,4/26/2016,0.0,4.69000005722046,1.7200000286102302,0.8000000119209291
77,1644430081,4/27/2016,0.0,2.2000000476837203,0.0,0.0
78,1644430081,4/28/2016,0.0,4.30999994277954,2.3199999332428,0.200000002980232
79,1644430081,4/29/2016,0.0,2.30999994277954,0.0,0.0
80,1644430081,4/30/2016,0.0,9.46000003814697,3.14000010490417,0.6299999952316279
81,1644430081,5/1/2016,0.0,3.2300000190734903,0.9900000095367428,0.239999994635582
82,1644430081,5/2/2016,0.0,2.3499999046325697,0.31000000238418607,0.0700000002980232
83,1644430081,5/3/2016,0.0,4.53999996185303,4.09000015258789,0.720000028610229
84,1644430081,5/4/2016,0.0199999995529652,1.6599999666213998,0.0,0.0
85,1644430081,5/5/2016,0.00999999977648258,2.13000011444092,0.540000021457672,0.519999980926514
86,1644430081,5/6/2016,0.0199999995529652,6.0100002288818395,0.270000010728836,0.819999992847443
87,1644430081,5/7/2016,0.00999999977648258,5.67000007629395,0.790000021457672,3.25999999046326
88,1644430081,5/8/2016,0.0,4.88000011444092,0.0,0.0
89,1644430081,5/9/2016,0.00999999977648258,2.08999991416931,0.349999994039536,2.39000010490417
90,1644430081,5/10/2016,0.00999999977648258,4.96999979019165,0.8100000023841859,0.879999995231628
91,1644430081,5/11/2016,0.00999999977648258,0.9499999880790709,0.0,0.0
92,1844505072,4/12/2016,0.0,4.42999982833862,0.0,0.0
93,1844505072,4/13/2016,0.0,3.25999999046326,0.0,0.0
94,1844505072,4/14/2016,0.0,5.230000019073491,0.0,0.0
95,1844505072,4/15/2016,0.0,2.5399999618530296,0.0,0.0
96,1844505072,4/16/2016,0.0,2.25999999046326,0.0,0.0
97,1844505072,4/17/2016,0.0,2.58999991416931,0.259999990463257,0.14000000059604598
98,1844505072,4/18/2016,0.0,2.55999994277954,0.479999989271164,0.0
99,1844505072,4/19/2016,0.0,0.129999995231628,0.0,0.0
100,1844505072,4/20/2016,0.0,0.00999999977648258,0.0,0.0
101,1844505072,4/21/2016,0.0,4.67999982833862,0.519999980926514,0.119999997317791
102,1844505072,4/22/2016,0.0,3.54999995231628,0.0,0.0
103,1844505072,4/23/2016,0.0,2.35999989509583,0.0,0.0
104,1844505072,4/24/2016,0.0,0.0,0.0,0.0
105,1844505072,4/25/2016,0.0,0.0,0.0,0.0
106,1844505072,4/26/2016,0.0,0.0,0.0,0.0
107,1844505072,4/27/2016,0.0,0.0,0.0,0.0
108,1844505072,4/28/2016,0.0,4.55999994277954,0.0,0.0
109,1844505072,4/29/2016,0.0,3.25,0.0,0.0
110,1844505072,4/30/2016,0.0,2.6500000953674303,0.0,0.0
111,1844505072,5/1/2016,0.0,1.45000004768372,0.259999990463257,0.0
112,1844505072,5/2/2016,0.0,0.0,0.0,0.0
113,1844505072,5/3/2016,0.0,2.6800000667572,0.0,0.0
114,1844505072,5/4/2016,0.0,1.37000000476837,0.0,0.0
115,1844505072,5/5/2016,0.0,1.4800000190734899,0.0,0.0
116,1844505072,5/6/2016,0.0,0.0299999993294477,0.0,0.0
117,1844505072,5/7/2016,0.0,0.0,0.0,0.0
118,1844505072,5/8/2016,0.0,0.0,0.0,0.0
119,1844505072,5/9/2016,0.0,0.0,0.0,0.0
120,1844505072,5/10/2016,0.0,0.0,0.0,0.0
121,1844505072,5/11/2016,0.0,0.0,0.0,0.0
122,1844505072,5/12/2016,0.0,0.0,0.0,0.0
123,1927972279,4/12/2016,0.0,0.46999999880790705,0.0,0.0
124,1927972279,4/13/2016,0.0,0.25,0.0,0.0
125,1927972279,4/14/2016,0.0,1.1000000238418601,0.400000005960464,0.0
126,1927972279,4/15/2016,0.0,0.680000007152557,0.0,0.0
127,1927972279,4/16/2016,0.0,0.0,0.0,0.0
128,1927972279,4/17/2016,0.0,0.0,0.0,0.0
129,1927972279,4/18/2016,0.0,0.170000001788139,0.0,0.0
130,1927972279,4/19/2016,0.0,0.0,0.0,0.0
131,1927972279,4/20/2016,0.0,0.0,0.0,0.0
132,1927972279,4/21/2016,0.0,0.0,0.0,0.0
133,1927972279,4/22/2016,0.0,0.100000001490116,0.0,0.0
134,1927972279,4/23/2016,0.0,2.03999996185303,0.0,0.0
135,1927972279,4/24/2016,0.0,1.13999998569489,0.239999994635582,0.0700000002980232
136,1927972279,4/25/2016,0.0,0.10999999940395402,0.0,0.0
137,1927972279,4/26/2016,0.0,2.5999999046325697,0.0,0.0
138,1927972279,4/27/2016,0.0,0.0,0.0,0.0
139,1927972279,4/28/2016,0.0,1.1599999666214,0.0,0.0
140,1927972279,4/29/2016,0.0,0.0,0.0,0.0
141,1927972279,4/30/2016,0.0,0.0,0.0,0.0
142,1927972279,5/1/2016,0.0,0.8299999833106991,0.0299999993294477,1.00999999046326
143,1927972279,5/2/2016,0.0,1.1599999666214,0.30000001192092896,1.1599999666214
144,1927972279,5/3/2016,0.0,0.180000007152557,0.0,0.730000019073486
145,1927972279,5/4/2016,0.0,1.24000000953674,0.0,0.0
146,1927972279,5/5/2016,0.0,0.0,0.0,0.0
147,1927972279,5/6/2016,0.0,1.45000004768372,0.0,0.0
148,1927972279,5/7/2016,0.0,1.03999996185303,0.0,0.0
149,1927972279,5/8/2016,0.0,0.0,0.0,0.0
150,1927972279,5/9/2016,0.0,0.0,0.0,0.0
151,1927972279,5/10/2016,0.0,0.0,0.0,0.0
152,1927972279,5/11/2016,0.0,0.0,0.0,0.0
153,1927972279,5/12/2016,0.0,0.0,0.0,0.0
154,2022484408,4/12/2016,0.0,4.26000022888184,0.769999980926514,3.3099999427795397
155,2022484408,4/13/2016,0.0,5.40999984741211,0.100000001490116,2.99000000953674
156,2022484408,4/14/2016,0.0,4.82000017166138,0.209999993443489,2.4800000190734903
157,2022484408,4/15/2016,0.0,5.78000020980835,0.31000000238418607,1.9400000572204599
158,2022484408,4/16/2016,0.0,3.39000010490417,0.550000011920929,3.1500000953674303
159,2022484408,4/17/2016,0.0,6.880000114440921,0.6600000262260439,3.8699998855590803
160,2022484408,4/18/2016,0.0,6.300000190734861,0.119999997317791,3.64000010490417
161,2022484408,4/19/2016,0.0,5.0,0.239999994635582,3.2899999618530296
162,2022484408,4/20/2016,0.0,5.400000095367429,1.92999994754791,3.33999991416931
163,2022484408,4/21/2016,0.0,4.30999994277954,1.11000001430511,3.32999992370605
164,2022484408,4/22/2016,0.0,4.46999979019165,0.419999986886978,4.42999982833862
165,2022484408,4/23/2016,0.0,4.21000003814697,0.0,0.0
166,2022484408,4/24/2016,0.0,4.57999992370605,1.1499999761581399,4.550000190734861
167,2022484408,4/25/2016,0.0,4.46000003814697,0.219999998807907,3.32999992370605
168,2022484408,4/26/2016,0.0,5.1100001335144,0.6600000262260439,1.42999994754791
169,2022484408,4/27/2016,0.0,5.11999988555908,0.970000028610229,1.03999996185303
170,2022484408,4/28/2016,0.0,5.389999866485599,1.33000004291534,0.40999999642372104
171,2022484408,4/29/2016,0.0,5.5,1.21000003814697,0.479999989271164
172,2022484408,4/30/2016,0.0,10.5699996948242,1.39999997615814,0.9399999976158141
173,2022484408,5/1/2016,0.0,4.5,0.959999978542328,1.9400000572204599
174,2022484408,5/2/2016,0.0,4.32999992370605,0.34000000357627896,2.60999989509583
175,2022484408,5/3/2016,0.0,4.2800002098083505,0.46000000834465005,3.99000000953674
176,2022484408,5/4/2016,0.0,4.84999990463257,0.930000007152557,2.50999999046326
177,2022484408,5/5/2016,0.0,4.699999809265139,0.8600000143051151,2.7899999618530296
178,2022484408,5/6/2016,0.0,4.6399998664856,0.6700000166893011,1.87000000476837
179,2022484408,5/7/2016,0.0,3.0199999809265097,0.0799999982118607,1.61000001430511
180,2022484408,5/8/2016,0.0,2.30999994277954,0.0,0.0
181,2022484408,5/9/2016,0.0,5.639999866485599,1.62999999523163,2.11999988555908
182,2022484408,5/10/2016,0.0,5.55999994277954,1.21000003814697,2.22000002861023
183,2022484408,5/11/2016,0.0,3.99000000953674,1.1499999761581399,4.17999982833862
184,2022484408,5/12/2016,0.0,4.44000005722046,0.6700000166893011,1.27999997138977
185,2026352035,4/12/2016,0.0,2.2000000476837203,0.349999994039536,0.189999997615814
186,2026352035,4/13/2016,0.0,3.0999999046325697,0.0,0.0
187,2026352035,4/14/2016,0.0,2.04999995231628,0.0,0.0
188,2026352035,4/15/2016,0.0,2.36999988555908,0.0,0.0
189,2026352035,4/16/2016,0.0,1.58000004291534,0.0,0.0
190,2026352035,4/17/2016,0.0,0.519999980926514,0.0,0.0
191,2026352035,4/18/2016,0.0,2.05999994277954,0.0,0.0
192,2026352035,4/19/2016,0.0,1.5,0.0,0.0
193,2026352035,4/20/2016,0.0,4.480000019073491,0.0,0.0
194,2026352035,4/21/2016,0.0,1.5299999713897698,0.0,0.0
195,2026352035,4/22/2016,0.0,1.8099999427795401,0.0,0.0
196,2026352035,4/23/2016,0.0,7.71000003814697,0.0,0.0
197,2026352035,4/24/2016,0.0,2.16000008583069,0.0,0.0
198,2026352035,4/25/2016,0.0,3.7300000190734903,0.0,0.0
199,2026352035,4/26/2016,0.0,3.6800000667572004,0.0,0.0
200,2026352035,4/27/2016,0.0,3.7699999809265097,0.0,0.0
201,2026352035,4/28/2016,0.0,3.95000004768372,0.0,0.0
202,2026352035,4/29/2016,0.0,4.71000003814697,0.0,0.0
203,2026352035,4/30/2016,0.0,2.9300000667572004,0.0,0.0
204,2026352035,5/1/2016,0.0,2.27999997138977,0.0,0.0
205,2026352035,5/2/2016,0.0,4.349999904632569,0.0,0.0
206,2026352035,5/3/2016,0.0,3.72000002861023,0.0,0.0
207,2026352035,5/4/2016,0.0,4.07000017166138,0.0,0.0
208,2026352035,5/5/2016,0.0,7.53999996185303,0.0,0.0
209,2026352035,5/6/2016,0.0,5.07999992370605,0.0,0.0
210,2026352035,5/7/2016,0.0,2.5999999046325697,0.0,0.0
211,2026352035,5/8/2016,0.0,3.45000004768372,0.0,0.0
212,2026352035,5/9/2016,0.0,6.599999904632571,0.0,0.0
213,2026352035,5/10/2016,0.0,0.159999996423721,0.0,0.0
214,2026352035,5/11/2016,0.0,5.32000017166138,0.0,0.0
215,2026352035,5/12/2016,0.0,5.5100002288818395,0.0,0.0
216,2320127002,4/12/2016,0.0,6.0100002288818395,0.31000000238418607,1.16999995708466
217,2320127002,4/13/2016,0.0,4.90000009536743,0.0,0.0
218,2320127002,4/14/2016,0.0,2.6800000667572,0.0,0.0
219,2320127002,4/15/2016,0.0,3.50999999046326,0.0,0.0
220,2320127002,4/16/2016,0.0,3.4000000953674303,0.0,0.0
221,2320127002,4/17/2016,0.0,4.17999982833862,0.0,0.0
222,2320127002,4/18/2016,0.0,4.1399998664856,0.259999990463257,0.0
223,2320127002,4/19/2016,0.0,3.66000008583069,0.379999995231628,0.0
224,2320127002,4/20/2016,0.0,4.34000015258789,0.490000009536743,0.0
225,2320127002,4/21/2016,0.0,1.8099999427795401,0.419999986886978,0.0599999986588955
226,2320127002,4/22/2016,0.0,3.75999999046326,0.0,0.0
227,2320127002,4/23/2016,0.0,3.42000007629395,0.0,0.0
228,2320127002,4/24/2016,0.0,2.79999995231628,0.0,0.0
229,2320127002,4/25/2016,0.0,1.9900000095367398,0.200000002980232,0.23000000417232502
230,2320127002,4/26/2016,0.0,2.2999999523162797,0.0,0.0
231,2320127002,4/27/2016,0.0,1.1599999666214,0.0,0.0
232,2320127002,4/28/2016,0.0,1.02999997138977,0.0,0.0
233,2320127002,4/29/2016,0.0,0.6200000047683721,0.0,0.0
234,2320127002,4/30/2016,0.0,3.0699999332427996,0.0,0.0
235,2320127002,5/1/2016,0.0,0.519999980926514,0.0,0.0
236,2320127002,5/2/2016,0.0,1.87999999523163,0.209999993443489,0.36000001430511497
237,2320127002,5/3/2016,0.0,3.16000008583069,0.370000004768372,1.4900000095367398
238,2320127002,5/4/2016,0.0,0.8100000023841859,0.0,0.0
239,2320127002,5/5/2016,0.0,3.10999989509583,0.38999998569488503,0.0
240,2320127002,5/6/2016,0.0,3.2899999618530296,0.0,0.0
241,2320127002,5/7/2016,0.0,4.96999979019165,0.0,0.0
242,2320127002,5/8/2016,0.0,3.47000002861023,0.0,0.0
243,2320127002,5/9/2016,0.0,2.07999992370605,0.0,0.0
244,2320127002,5/10/2016,0.0,4.19999980926514,0.0,0.0
245,2320127002,5/11/2016,0.0,4.32999992370605,0.0,0.0
246,2320127002,5/12/2016,0.0,1.78999996185303,0.0,0.0
247,2347167796,4/12/2016,0.0,4.19999980926514,0.6200000047683721,2.0
248,2347167796,4/13/2016,0.0,3.41000008583069,1.9400000572204599,1.6599999666213998
249,2347167796,4/14/2016,0.0,3.9400000572204603,2.74000000953674,0.0199999995529652
250,2347167796,4/15/2016,0.0,5.42999982833862,1.41999995708466,0.0700000002980232
251,2347167796,4/16/2016,0.0,5.53000020980835,4.099999904632569,5.449999809265139
252,2347167796,4/17/2016,0.0,3.25999999046326,0.280000001192093,0.0799999982118607
253,2347167796,4/18/2016,0.0,3.7899999618530296,0.8600000143051151,0.790000021457672
254,2347167796,4/19/2016,0.0,4.44000005722046,0.0,0.0
255,2347167796,4/20/2016,0.0,4.78000020980835,1.8099999427795401,0.680000007152557
256,2347167796,4/21/2016,0.0,3.3800001144409197,1.5299999713897698,1.85000002384186
257,2347167796,4/22/2016,0.0,2.92000007629395,1.67999994754791,0.560000002384186
258,2347167796,4/23/2016,0.0,7.150000095367429,1.45000004768372,2.77999997138977
259,2347167796,4/24/2016,0.0,6.2600002288818395,0.0,0.0
260,2347167796,4/25/2016,0.0,4.59999990463257,0.519999980926514,1.26999998092651
261,2347167796,4/26/2016,0.0,3.95000004768372,0.0,0.0
262,2347167796,4/27/2016,0.0,5.32000017166138,0.400000005960464,1.86000001430511
263,2347167796,4/28/2016,0.0,3.5999999046325697,0.0,0.0
264,2347167796,4/29/2016,0.0,0.0299999993294477,0.0,0.0
265,2873212765,4/12/2016,0.0,4.88000011444092,0.930000007152557,0.10999999940395402
266,2873212765,4/13/2016,0.0199999995529652,4.88000011444092,0.219999998807907,0.0
267,2873212765,4/14/2016,0.0,5.32000017166138,0.0,0.0
268,2873212765,4/15/2016,0.00999999977648258,5.69000005722046,0.0,0.0
269,2873212765,4/16/2016,0.00999999977648258,3.50999999046326,0.0199999995529652,3.10999989509583
270,2873212765,4/17/2016,0.0,1.3400000333786,0.349999994039536,0.0
271,2873212765,4/18/2016,0.0,4.8899998664856,0.280000001192093,0.0700000002980232
272,2873212765,4/19/2016,0.0,5.3600001335144,0.0,0.0
273,2873212765,4/20/2016,0.00999999977648258,4.65999984741211,0.119999997317791,1.5099999904632602
274,2873212765,4/21/2016,0.00999999977648258,5.46999979019165,0.370000004768372,0.129999995231628
275,2873212765,4/22/2016,0.0199999995529652,4.42000007629395,0.0,0.46000000834465005
276,2873212765,4/23/2016,0.00999999977648258,4.019999980926509,0.23000000417232502,2.08999991416931
277,2873212765,4/24/2016,0.0,1.62000000476837,0.0599999986588955,3.0
278,2873212765,4/25/2016,0.0,4.949999809265139,0.0,0.0
279,2873212765,4/26/2016,0.0,5.23999977111816,0.180000007152557,0.119999997317791
280,2873212765,4/27/2016,0.0,2.35999989509583,0.0,0.0
281,2873212765,4/28/2016,0.0,2.91000008583069,0.34000000357627896,2.16000008583069
282,2873212765,4/29/2016,0.0,2.1800000667572,1.4099999666213998,1.36000001430511
283,2873212765,4/30/2016,0.00999999977648258,4.26000022888184,1.08000004291534,0.33000001311302196
284,2873212765,5/1/2016,0.0,3.4400000572204603,1.03999996185303,0.490000009536743
285,2873212765,5/2/2016,0.0199999995529652,4.82999992370605,0.209999993443489,0.0
286,2873212765,5/3/2016,0.00999999977648258,4.65999984741211,0.25,0.0599999986588955
287,2873212765,5/4/2016,0.0,5.55999994277954,0.0,0.0
288,2873212765,5/5/2016,0.0,4.0300002098083505,0.8000000119209291,0.779999971389771
289,2873212765,5/6/2016,0.00999999977648258,4.6100001335144,0.119999997317791,0.0
290,2873212765,5/7/2016,0.0,0.550000011920929,0.550000011920929,2.27999997138977
291,2873212765,5/8/2016,0.0,2.64000010490417,0.0,2.9000000953674303
292,2873212765,5/9/2016,0.0,5.19000005722046,0.0,0.0
293,2873212765,5/10/2016,0.00999999977648258,5.550000190734861,0.0,0.0
294,2873212765,5/11/2016,0.00999999977648258,4.32000017166138,0.0,0.0
295,2873212765,5/12/2016,0.0,5.1100001335144,0.0,0.0
296,3372868164,4/12/2016,0.00999999977648258,3.2300000190734903,0.0,0.0
297,3372868164,4/13/2016,0.0199999995529652,5.269999980926509,0.34000000357627896,0.9900000095367428
298,3372868164,4/14/2016,0.00999999977648258,4.65000009536743,1.02999997138977,0.34000000357627896
299,3372868164,4/15/2016,0.0199999995529652,5.05999994277954,0.0,0.0
300,3372868164,4/16/2016,0.0299999993294477,4.699999809265139,0.0,0.0
301,3372868164,4/17/2016,0.00999999977648258,4.3600001335144,0.100000001490116,1.4099999666213998
302,3372868164,4/18/2016,0.0,3.3499999046325697,0.200000002980232,1.08000004291534
303,3372868164,4/19/2016,0.0199999995529652,5.23999977111816,0.0,0.0
304,3372868164,4/20/2016,0.0199999995529652,2.38000011444092,0.0900000035762787,0.839999973773956
305,3372868164,4/21/2016,0.00999999977648258,4.6399998664856,0.259999990463257,1.1499999761581399
306,3372868164,4/22/2016,0.00999999977648258,2.60999989509583,0.0,0.0
307,3372868164,4/23/2016,0.0,3.57999992370605,0.0799999982118607,1.39999997615814
308,3372868164,4/24/2016,0.0199999995529652,3.49000000953674,0.189999997615814,0.8899999856948849
309,3372868164,4/25/2016,0.0,4.09000015258789,0.0,0.0
310,3372868164,4/26/2016,0.00999999977648258,3.8699998855590803,0.0500000007450581,1.85000002384186
311,3372868164,4/27/2016,0.00999999977648258,3.1900000572204603,0.6299999952316279,1.58000004291534
312,3372868164,4/28/2016,0.0,3.75999999046326,0.0,0.0
313,3372868164,4/29/2016,0.00999999977648258,6.21999979019165,0.0,0.0
314,3372868164,4/30/2016,0.00999999977648258,2.42000007629395,0.0900000035762787,1.05999994277954
315,3372868164,5/1/2016,0.0,2.08999991416931,0.0,0.0
316,3977333714,4/12/2016,0.0,2.00999999046326,0.910000026226044,3.0599999427795397
317,3977333714,4/13/2016,0.0,2.5499999523162797,2.13000011444092,2.02999997138977
318,3977333714,4/14/2016,0.0,3.8199999332427996,0.970000028610229,0.319999992847443
319,3977333714,4/15/2016,0.0,3.25999999046326,1.75,1.04999995231628
320,3977333714,4/16/2016,0.0,2.97000002861023,4.0,2.02999997138977
321,3977333714,4/17/2016,0.0,3.92000007629395,2.3499999046325697,0.699999988079071
322,3977333714,4/18/2016,0.0,3.8199999332427996,3.7300000190734903,0.25
323,3977333714,4/19/2016,0.0,3.9600000381469704,2.4500000476837203,2.24000000953674
324,3977333714,4/20/2016,0.0,3.27999997138977,4.349999904632569,0.200000002980232
325,3977333714,4/21/2016,0.0,4.05999994277954,0.0,0.0
326,3977333714,4/22/2016,0.0,3.0599999427795397,0.5799999833106989,2.32999992370605
327,3977333714,4/23/2016,0.0,3.8499999046325697,4.2199997901916495,0.0
328,3977333714,4/24/2016,0.0,2.17000007629395,4.55999994277954,3.2699999809265097
329,3977333714,4/25/2016,0.0,2.41000008583069,0.430000007152557,5.619999885559079
330,3977333714,4/26/2016,0.0,2.95000004768372,4.2199997901916495,0.44999998807907104
331,3977333714,4/27/2016,0.0,4.61999988555908,0.419999986886978,0.0
332,3977333714,4/28/2016,0.0,3.22000002861023,0.28999999165535,1.37000000476837
333,3977333714,4/29/2016,0.0,2.7100000381469704,1.29999995231628,3.74000000953674
334,3977333714,4/30/2016,0.0,3.41000008583069,2.09999990463257,3.6900000572204603
335,3977333714,5/1/2016,0.0,2.41000008583069,1.9800000190734899,2.67000007629395
336,3977333714,5/2/2016,0.0,3.0199999809265097,6.48000001907349,1.53999996185303
337,3977333714,5/3/2016,0.0,4.53000020980835,1.7400000095367398,3.3199999332427996
338,3977333714,5/4/2016,0.0,2.89000010490417,4.57999992370605,1.8099999427795401
339,3977333714,5/5/2016,0.0,2.7100000381469704,4.1100001335144,1.7599999904632602
340,3977333714,5/6/2016,0.0,2.67000007629395,2.50999999046326,3.10999989509583
341,3977333714,5/7/2016,0.0,3.58999991416931,4.13000011444092,0.0
342,3977333714,5/8/2016,0.0,3.17000007629395,5.23999977111816,0.680000007152557
343,3977333714,5/9/2016,0.0,3.54999995231628,5.599999904632571,0.769999980926514
344,3977333714,5/10/2016,0.0,3.3099999427795397,5.400000095367429,0.0700000002980232
345,3977333714,5/11/2016,0.0,0.129999995231628,0.0,0.370000004768372
346,4020332650,4/12/2016,0.0,5.67999982833862,0.239999994635582,0.150000005960464
347,4020332650,4/13/2016,0.0,0.0,0.0,0.0
348,4020332650,4/14/2016,0.0,0.0299999993294477,0.0,0.0
349,4020332650,4/15/2016,0.0,0.769999980926514,0.36000001430511497,0.209999993443489
350,4020332650,4/16/2016,0.0,0.5899999737739561,0.370000004768372,0.44999998807907104
351,4020332650,4/17/2016,0.0,0.00999999977648258,0.0,0.0
352,4020332650,4/18/2016,0.0,0.0399999991059303,0.0,0.0
353,4020332650,4/19/2016,0.0,0.0,0.0,0.0
354,4020332650,4/20/2016,0.0,0.0,0.0,0.0
355,4020332650,4/21/2016,0.0,0.0,0.0,0.0
356,4020332650,4/22/2016,0.0,0.0,0.0,0.0
357,4020332650,4/23/2016,0.0,0.0,0.0,0.0
358,4020332650,4/24/2016,0.0,0.0,0.0,0.0
359,4020332650,4/25/2016,0.0,0.0,0.0,0.0
